,0,chem_acts,chem_moieties,chem_struct,chem_synonyms,chem_targets,compound,database_id,evidence,mass_spec_ion_type,mol_mass,molecular_formula
0,,,,CC1=CC(=C(C(=C1C=O)O)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,,,LL-Z1272beta,['pubchem:10405997'],,,356.23514488399996,C23H32O3
0,,,,,,,thusin,,,,,
0,,,,,,,pinensins,,,,,
0,,,,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C2N[C@@H](CS2)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CC3=CNC4=CC=CC=C43)C(C)C)C(C)C)C(C)C)C(C)C,,,lugdunin,"['pubchem:121596231', 'chemspider:57427231']",,,782.4513027040001,C40H62N8O6S
0,,,,C[C@@H](CO)NC(=O)C(\C)=C\C=C\C=C\C=C\C(\C)=C\[C@@H](C)[C@@H](O)C(\C)=C\[C@@H](C)CCC1=CC=CC=C1,,,phenalamide A2,['npatlas:18050'],,,491.3399443,C32H45NO3
0,,,,CCCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1)O)OC1=C(C=CC(=C1)[C@H](C(=O)N[C@H](CC1=CC(=C(O3)C=C1)Cl)C(=O)N9)N)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C(=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)Cl)CO)O)O,,,teichomycin,['pubchem:16131923'],,,1877.5565819239982,C88H97Cl2N9O33
0,,,,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,,,aldgamycin J,,,,732.39322122,C36H60O15
1,,,,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)C(C)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,,,aldgamycin K,,,,716.3983066,C36H60O14
2,,,,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@@]4(OC(=O)O[C@H]4C)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,,,aldgamycin P,,,,758.3724857760001,C37H58O16
3,,,,C[C@@H]1C[C@]2([C@@H](OC(=O)O2)C)[C@H]([C@@H](O1)OC3C(CC(C(=O)CCC4C(O4)C(C(OC(=O)/C=C/C3C)C)CO[C@H]5[C@@H]([C@@H]([C@@H]([C@H](O5)C)O)OC)OC)C)C)O,,,aldgamycin E,['pubchem:102425548'],,,742.377571156,C37H58O15
0,,,,CC1([C@H]([C@H]([C@H]([C@@H](O1)O[C@]23C=CC=C2C#C/C/4=C\C#C[C@H]3OC5=C(C=C(C=C5Cl)[C@H](CC(=O)OC[C@@H]4OC(=O)C6=CC(=CC7=C6NC(=O)C(=C)O7)OC)N)O)O)O)N(C)C)C,,,lidamycin,['pubchem:9962646'],,,843.2406160840001,C43H42ClN3O13
0,,,,[H][C@@](CC(C)C)(NC(=O)[C@]([H])(CCC(N)=O)NC(=O)[C@]([H])(CC(N)=O)NC(=O)C[C@H](O)CCCCCCCCC)C=O,,,fellutamide B,"['npatlas:14580', 'pubchem:9829143']",,,555.363198908,C27H49N5O7
0,,,,C[C@@H]1[C@]([C@H]([C@](O1)(C)/C=C(\C)/C=C/C=C/C=C/C2=C(C(=CC(=O)O2)OC)C)O)(C)O,,,citreoviridin,['pubchem:6436023'],,,402.2042386799999,C23H30O6
0,,,,[H][C@@]12[C@H](Cl)[C@H](Cl)CN1C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC)NC2=O)C1=CC=CC=C1,,,cyclochlorotine,"['npatlas:9940', 'pubchem:57134655']",,,571.160053692,C24H31Cl2N5O7
1,,,,CC(C)[C@@H]1NC(=O)[C@@H]2[C@H](Cl)[C@H](Cl)CN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,,,hydroxy-cyclochlorotine,,,,585.175703756,C25H33Cl2N5O7
2,,,,CC[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,,,cyclotine,,,,503.237998396,C24H33N5O7
3,,,,CC[C@@H]1NC(=O)[C@@H]2[C@H](Cl)CCN2C(=O)[C@H](CO)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,,,cyclochlorotine B,,,,537.199026044,C24H32ClN5O7
4,,,,CC[C@@H]1NC(=O)[C@@H]2[C@H](Cl)[C@H](Cl)CN2C(=O)[C@H](C)NC(=O)C[C@@H](NC(=O)[C@H](CO)NC1=O)C1=CC=CC=C1,,,deoxy-Cyclochlorotine,,,,555.1651390719999,C24H31Cl2N5O6
0,,,,CC1=CC2=C(C(=C1)OC)C(=O)C3(O2)C(=CC(=O)C=C3OC)C(=O)OC,,,trypacidin,['pubchem:3035292'],,,344.0896028519999,C18H16O7
0,,,,C/C=C/C=C/C(=O)C1=CC(=C(C(=C1O)C)O)C,,,sorbicillin,['pubchem:5376187'],,,232.109944372,C14H16O3
0,,,,CC[C@@H](C)\C=C\C1=CC2=C(Cl)C(=O)[C@@]3(C)OC(=O)C(C(=O)[C@@H](C)[C@@H](C)O)=C3C2=CO1,,,chaetoviridin E,['npatlas:14614'],,,432.1339662,C23H25ClO6
1,,,,[H][C@]12C(=O)O[C@H](C)[C@@H](C)[C@@]1(O)O[C@]1(C)C(=O)C(Cl)=C3C=C(OC=C3[C@]21[H])\C=C\[C@H](C)[C@@H](C)O,,,11-epichaetomugilin A,['npatlas:9796'],,,450.14453088399995,C23H27ClO7
0,,,,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N2CC[C@@H]([C@H]2C(=O)N/C(=C/C3=CNC4=CC=CC=C43)/C(=O)N[C@H](C(=O)N[C@H](C(=O)N5CC[C@H]([C@H]5C(=O)O1)O)[C@H](C(C)C)O)[C@H](C)C6=CNC7=CC=CC=C76)O)C)[C@H](C)O)NC(=O)[C@H](CO)NC(=O)C[C@@H](C(=O)O)N,,,telomycin,['pubchem:105539882'],,,1271.5458672439995,C59H77N13O19
0,,,,,,,bicereucin,,,,,
0,,,,,,,xanthoferrin,,,,,
0,,,,CCC[C@@H](C)\C=C(\C)C(=O)OC1C(C)OC(CC1(C)O)OC1CCC(O[C@@H]2C(O)=C(C(C)=O)C(=O)[C@@]3(O)C(=O)C4=C(O)C5=C(C(C)=C4C[C@@]23O)C(=O)C(OC)=CC5=O)OC1C,,,dutomycin,['npatlas:7234'],,,854.336100268,C44H54O17
0,,,,,,,polysaccharide A,,,,,
0,,,,,,,polysaccharide B,,,,,
0,,,,,,,polysaccharide C,,,,,
0,,,,,,,cystobactamide,,,,,
0,,,,C[C@@H]1C[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)N([C@H](C(=O)NCC(=O)OC([C@@H](C(=O)N[C@H](C(=O)N2C1)CC(C)C)N(C)C(=O)[C@@H]4C[C@H](CN4C(=O)[C@H](C(C)C)N(C)C(=O)C)C)C)CC(C)C)C)C(C)C)C)CC(C)C,,,griselimycin,['pubchem:5458473'],,,1112.720918512,C57H96N10O12
0,,,,COC1=CC(=O)N(C1)C(=O)C2CSC(=N2)C(CO)NC(=O)C3=CSC(=CN=O)N3,"['Althiomycin', 'Matamycin', 'Altiomycin', 'NSC 102809', '116-A', '4-Thiazolecarboxamide, N-(1-(4-((2,5-dihydro-4-methoxy-2-oxo-1H-pyrrol-1-yl)carbonyl)-4,5-dihydro-2-thiazolyl)-2-hydroxyethyl)-2-((hydroxyimino)methyl)-', 'NSC102809', '12656-40-5', '4-Thiazolecarboxamide, N-[1-[4-[(2,5-dihydro-4-methoxy-2-oxo-1H-pyrrol-1-yl)carbonyl]-4,5-dihydro-2-thiazolyl]-2-hydroxyethyl]-2-[(hydroxyimino)methyl]-', 'LS-150837', '2-(hydroxyiminomethyl)-N-[2-hydroxy-1-[4-(3-methoxy-5-oxo-2H-pyrrole-1-carbonyl)-4,5-dihydrothiazol-2-yl]ethyl]thiazole-4-carboxamide']",,althiomycin,['pubchem:5464477'],,,439.06202526400006,C16H17N5O6S2
0,,,,,,,nunapeptin,,,,,
1,,,,,,,nunamycin,,,,,
0,,,,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,,,myxochromide D,,['Mass spectrometry'],[M+H]+,736.4159627519999,C39H56N6O8
0,,,,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,,,myxochromide D,,['Mass spectrometry'],[M+H]+,736.4159627519999,C39H56N6O8
0,,,,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,,,myxochromide D,,['Mass spectrometry'],[M+H]+,736.4159627519999,C39H56N6O8
0,,,,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/CC)C(=O)N[C@@H]1C,,,myxochromide D,,['Mass spectrometry'],[M+H]+,736.4159627519999,C39H56N6O8
0,,,,C(=C/C=C/C=C/C=C/C=C/C=C/C)\C=C\C(=O)N(C)[C@H]1[C@@H](C)OC([C@@H](NC(=O)[C@@H](NC([C@@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC1=O)=O)C)CCC(=O)N)=O,,,myxochromide B,,"['NMR', 'Mass spectrometry', 'Chemical derivatization']",[M+H]+,932.537140504,C49H72N8O10
0,,,,CC\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C(=O)N(C)[C@H]1[C@@H](C)OC(=O)[C@H](CCC(N)=O)NC(=O)C(C)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)C(C)NC1=O,,,myxochromide A,['npatlas:17265'],['Mass spectrometry'],,833.4687265959999,C44H63N7O9
0,,,,C1(=O)N[C@@H](CC(C)C)C(N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)C(=O)N[C@@H]1C)=O,,,myxochromide C,,,[M+H]+,774.431612816,C42H58N6O8
0,,,,C1(=O)N[C@@H](CC(C)C)C(N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)C(=O)N[C@@H]1C)=O,,,myxochromide C,,"['NMR', 'Mass spectrometry', 'Chemical derivatization']",[M+H]+,774.431612816,C42H58N6O8
0,,,,CN([C@H]1[C@@H](C)OC(=O)CC[C@H](NC(=O)[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C)C)C(=O)N)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C,,,myxochromide A,,"['NMR', 'Mass spectrometry', 'Chemical derivatization']",[M+H]+,845.4687265960001,C45H63N7O9
0,,,,CN([C@H]1[C@@H](C)OC(=O)CC[C@H](NC(=O)[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C)C)C(=O)N)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C,,,myxochromide A,,['Mass spectrometry'],[M+H]+,845.4687265960001,C45H63N7O9
0,,,,CN([C@H]1[C@@H](C)OC(=O)CC[C@H](NC(=O)[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C)C)C(=O)N)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C,,,myxochromide A,,['Mass spectrometry'],[M+H]+,845.4687265960001,C45H63N7O9
0,,,,CN([C@H]1[C@@H](C)OC(=O)CC[C@H](NC(=O)[C@H](NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C)C)C(=O)N)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C,,,myxochromide A,,['Mass spectrometry'],[M+H]+,845.4687265960001,C45H63N7O9
0,,,,C\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C(=O)N(C)[C@H]1[C@@H](C)OC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC1=O,,,myxochromide S1,['npatlas:1302'],,,722.400312688,C38H54N6O8
0,,,,CC(C[C@@H]1NC([C@@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)[C@@H](C)OC(=O)[C@H](CCC(=O)N)NC([C@H](C)NC(=O)[C@H](C)NC1=O)=O)=O)C,,,myxochromide S,,['Mass spectrometry'],[M+H]+,722.4003126880001,C38H54N6O8
0,,,,CC(C[C@@H]1NC([C@@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)[C@@H](C)OC(=O)[C@H](CCC(=O)N)NC([C@H](C)NC(=O)[C@H](C)NC1=O)=O)=O)C,,,myxochromide S,,['Mass spectrometry'],[M+H]+,722.4003126880001,C38H54N6O8
0,,,,C1(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)O[C@H](C)[C@H](N(C)C(=O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C)C(=O)N[C@@H]1C,,,myxochromide D,,"['NMR', 'Mass spectrometry', 'Chemical derivatization']",[M+H]+,722.400312688,C38H54N6O8
0,,,,O=C(O)[C@@H](NC(C)=O)CS/C(C)=C([H])/C([H])=C1C=CC2=C\1C=CC=N2,,,argimycin PI,,"['NMR', 'Mass spectrometry']",[M+H]+,330.103813436,C17H18N2O3S
1,,,,[H]C(/C([H])=C(SC[C@@H](C(O)=O)NC(C)=O)\C)=C1C=CC2=C\1C=CC=N2,,,argimycin PII,,"['NMR', 'Mass spectrometry']",[M+H]+,330.103813436,C17H18N2O3S
2,,,,C\C=C\C=C\C=C\C1=NCCCC1,,,nigrifactin,['npatlas:1371'],,,175.136099544,C12H17N
3,,,,C/C=C/C=C1C=C[C@]2([H])NCC[C@@H](O)[C@@]2\1O,,,argimycin PIV,,"['NMR', 'Mass spectrometry']",[M+H]+,207.125928784,C12H17NO2
4,,,,C/C=C/C=C1C=C[C@]2([H])NCCC[C@@]2\1O,,,argimycin PV,,"['NMR', 'Mass spectrometry']",[M+H]+,191.131014164,C12H17NO
5,,['Antibacterial'],,C/C=C/C=C1C=C[C@]2([H])NCCC[C@@]2\1[H],,,argimycin PVI,,"['NMR', 'Mass spectrometry']",[M+H]+,175.136099544,C12H17N
6,,['Antibacterial'],,C/C=C/C=C/CCC1NCCCC1,,,argimycin PIX,,"['NMR', 'Mass spectrometry']",[M+H]+,179.167399672,C12H21N
0,,,,CCC(C)C(=O)C(=O)NCCC1=CNC2=CC=CC=C12,,,nematophin,['npatlas:7705'],,,272.15247788,C16H20N2O2
0,,"['Antibacterial', 'Antifungal']",,[H][C@]12C[C@@H](C)[C@@H](CC)[C@]1([H])C=C[C@]1([H])[C@H]3C\C=C/C(=O)NCCC[C@@H]4NC(=O)C(=C4O)C(=O)\C=C\[C@@H]3C[C@]21[H],,,ikarugamycin,"['npatlas:3249', 'pubchem:101647494']",['Mass spectrometry'],,478.28315769599993,C29H38N2O4
0,,['Herbicidal'],"[{'moiety': 'maleic anhydride', 'subcluster': ['ASK38715.1', 'ASK38711.1']}]",O=C(OC1=O)C2=C1[C@@H](CCC)[C@H](O)C(C[C@H](O)/C(C2)=C\C)=O,,,cornexistin,,"['NMR', 'Mass spectrometry', 'X-ray']",,308.12598835999995,C16H20O6
0,,['Antibacterial'],"[{'moiety': 'β-lactone ', 'subcluster': ['AQZ26587.1']}, {'moiety': '(2S,3R)-2-amino-3-hydroxy-4-(4-nitrophenyl)butanoate', 'subcluster': ['AQZ26585.1', 'AQZ26586.1']}]",OC1=C(O)C(=CC=C1)C(=O)N[C@H]1[C@@H](CC2=CC=C(C=C2)N(=O)=O)OC1=O,,,obafluorin,"['npatlas:2806', 'pubchem:146354']","['NMR', 'Mass spectrometry']",,358.0801007879999,C17H14N2O7
0,,,,O[C@H](C(C)=C1)[C@@]2(O)[C@]([C@@]1([H])O[C@H](C[C@@H](OC)[C@@H]3O)O[C@H]3C)(O)C4=C(C(C(C(O)=C5[C@@H](C[C@@H](O[C@H]6C[C@]([C@H](O[C@@H]7O[C@@H]([C@H](CC7)OC(N)=O)C)[C@@H](C)O6)(C)O)[C@@H]8O)O[C@@H]8C)=C(C=C5)C4=O)=O)[C@H](O)[C@@H]2OC(C)=O,,,warkmycin CS1,,['NMR'],[M+NH4]+,1007.3998227200002,C48H65NO22
1,,,,O=C1C(C(O)=C2[C@@H](C[C@@H](O[C@H]3C[C@]([C@H](O[C@@H]4O[C@@H]([C@H](CC4)OC(N)=O)C)[C@@H](C)O3)(C)O)[C@@H]5O)O[C@@H]5C)=C(C=C2)C(C6=C1[C@H](O)[C@H](OC(C)=O)[C@]([C@H](OC(C)=O)C(C)=C7)(O)[C@@]6(O)[C@@]7([H])O[C@H](C[C@@H](OC)[C@@H]8O)O[C@H]8C)=O,,,warkmycin CS2,,['NMR'],[M+H]+,1049.4103874040004,C50H67NO23
0,,['Antibacterial'],,NC(C(C([C@]12O[C@H]3CC[C@H](O[C@H]4CC[C@H](O)[C@@H](C)O4)[C@@H](C)O3)=O)=C(O)[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CC[C@H](O[C@H]8CC[C@H](O)[C@H](C)O8)[C@H](C)O7)[C@H](C)O6)[C@@H](C)O5)C2CC9=CC%10=C(C(C=C(OC)C%10=O)=O)C(O)=C9C1=O)=O,,,antibiotic HKI 10311129,,,[M+H]+,1113.4780730400003,C56H75NO22
1,,['Antibacterial'],,NC(C(C([C@]12O[C@H]3CC[C@H](O[C@H]4CC[C@H](O)[C@@H](C)O4)[C@@H](C)O3)=O)=C(O)[C@H](O[C@H]5CC[C@H](O[C@H]6CC[C@H](O[C@H]7CC[C@H](O[C@H]8CC[C@H](OC(CC(O)=O)=O)[C@H](C)O8)[C@H](C)O7)[C@H](C)O6)[C@@H](C)O5)C2CC9=CC%10=C(C(C=C(OC)C%10=O)=O)C(O)=C9C1=O)=O,,,antibiotic A2121-1,,,[M+H]+,1199.4784669639998,C59H77NO25
2,,['Antibacterial'],,[H][C@]12CC3=CC4=C(C(=O)C=C(OC)C4=O)C(O)=C3C(=O)[C@@]1(O[C@H]1CC[C@H](O[C@H]3CC[C@H](O)[C@@H](C)O3)[C@@H](C)O1)C(=O)C(C(N)=O)=C(O)[C@@H]2O[C@H]1CC[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](OC(=O)C(C)C(O)=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)[C@@H](C)O1,,,cervimycin D,['npatlas:1341'],,,1213.494117028,C60H79NO25
3,,['Antibacterial'],,[H][C@]12CC3=CC4=C(C(=O)C=C(OC)C4=O)C(O)=C3C(=O)[C@@]1(O[C@H]1CC[C@H](O[C@H]3CC[C@H](O)[C@@H](C)O3)[C@@H](C)O1)C(=O)C(C(N)=O)=C(O)[C@@H]2O[C@H]1CC[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](OC(=O)C(C)(C)C(O)=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)[C@@H](C)O1,,,cervimycin C,['npatlas:18279'],,,1227.509767092,C61H81NO25
4,,['Antibacterial'],,[H][C@]12CC3=CC4=C(C(=O)C=C(OC)C4=O)C(O)=C3C(=O)[C@@]1(O[C@H]1CC[C@H](O[C@H]3CC[C@H](O)[C@@H](C)O3)[C@@H](C)O1)C(=O)C(C(C)=O)=C(O)[C@@H]2O[C@H]1CC[C@H](O[C@H]2CC[C@H](O[C@H]3CC[C@H](O[C@H]4CC[C@H](OC(=O)C(C)(C)C(O)=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)[C@@H](C)O1,,,cervimycin A,['npatlas:9633'],,,1226.514518124,C62H82O25
0,,['Inhibitor'],[{'moiety': 'beta-lactone'}],CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)C1OC(=O)C1C(C)C)C(C)C)C(O)=O,,[{'target': '20S proteasome'}],cystargolide A,"['npatlas:4240', 'pubchem:122204527']","['NMR', 'Mass spectrometry']",,370.21038667999994,C18H30N2O6
1,,['Inhibitor'],[{'moiety': 'beta-lactone'}],CC(C)[C@H](NC(=O)[C@@H](NC(=O)C1OC(=O)C1C(C)C)C(C)C)C(O)=O,,[{'target': '20S proteasome'}],cystargolide B,"['npatlas:19521', 'pubchem:122204528']","['NMR', 'Mass spectrometry']",,356.19473661599994,C17H28N2O6
0,,['Inhibitor'],[{'moiety': 'beta-lactone'}],CC[C@H](C)[C@H]1[C@@H](OC1=O)C(=O)N[C@H]1C[C@@H]1C[C@H](NC(=O)[C@H](C)N)C(O)=O,,[{'target': '20S proteasome'}],belactosin A,"['npatlas:14378', 'pubchem:25053219']",['Mass spectrometry'],,369.189985584,C17H27N3O6
1,,['Inhibitor'],[{'moiety': 'beta-lactone'}],CC[C@H](C)[C@H]1[C@@H](OC1=O)C(=O)NCCC[C@H](NC(=O)[C@H](C)N)C(O)=O,,[{'target': '20S proteasome'}],belactosin C,"['npatlas:10752', 'pubchem:10666031']",['Mass spectrometry'],,357.189985584,C16H27N3O6
0,,['Inhibitor'],,[H][C@@](CCCCC)(CC(=O)NO)C(=O)N[C@@]([H])(C(C)C)C(=O)N1CCC[C@H]1CO,,"[{'target': 'metalloproteinase'}, {'target': 'bacterial peptide deformylase'}]",actinonin,"['npatlas:7269', 'pubchem:443600']","['NMR', 'Mass spectrometry']",,385.25767122,C19H35N3O5
0,,['Inhibitor'],,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@H]1CCCNN1C(=O)[C@H](CCCCC)CC(=O)NO)C(=O)CC,,[{'target': 'typeIV collagenase'}],matlystatin A,"['npatlas:12386', 'pubchem:10054339']","['NMR', 'Mass spectrometry']",,440.2998703799999,C22H40N4O5
0,,,,OC(=O)C1=CC=CC2=C1N=C(O2)C1=C(O)C=CC=C1,,,caboxamycin,['npatlas:16764'],,,255.053157768,C14H9NO4
0,,"['Siderophore', 'antiinsectan']",,CC(CCC1)C(C1C(/C=C/C)O2)C3=C2C(C4=CC=CC=C4)=CN(O)C3=O,,,leporin B,,"['NMR', 'Mass spectrometry']",M+,351.18344366,C22H25NO3
0,,['Antiinsectan '],,CC(=O)CC(O)C1=C(O)C2=C(C=C1O)C(=O)C1=C(C(O)=CC(O)=C1)C2=O,,,asparasone A,"['npatlas:18953', 'pubchem:10808295']",['Mass spectrometry'],,358.06886740799996,C18H14O8
0,,,,CCCCC1C(O)C(C)CCC(O)CCCC(O)CCCC(O)C(C)=CC(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)C(O)CC(O)CC(O)CC(O)CC(O)CCCCC(C)=CC(C)C(OC1=O)C(C)C(O)CCCNC(N)=N,,,primycin,['npatlas:4540'],,,1077.728748836,C55H103N3O17
0,,['Antibacterial'],,C[C@@H]1C[C@H]2C(=O)NC([C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N2C1)C(C)C)C(C)C(=O)O)CC(=O)O)C(C(=O)O)O)CCCCN)C(C)C)NC(=O)[C@H](C(C)C(=O)O)NC(=O)/C=C/C=C\CCC(C)C)C,['metagenomic acidic lipopeptide antibiotic a'],,malacidin A,"['pubchem:132282518', 'chebi:140173']","['NMR', 'Mass spectrometry']",,1248.6237832160002,C56H88N12O20
1,,['Antibacterial'],[{'moiety': 'Lipid'}],CCC(C)CC/C=C\C=C\C(=O)N[C@@H](C(C)C(=O)O)C(=O)N[C@H]1C(NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)C(C)C)CCCCN)C(C(=O)O)O)CC(=O)O)C(C)C(=O)O)C(C)C)C)C,['metagenomic acidic lipopeptide antibiotic b'],,malacidin B,"['pubchem:132282519', 'chebi:140174']","['NMR', 'Mass spectrometry']",,1262.6394332799998,C57H90N12O20
0,,"['Antibacterial', 'Inhibitor']","[{'moiety': '2S,3S-methylproline', 'subcluster': ['MYCTH_115957', 'MYCTH_2303701']}]",C[C@H]1C=C[C@H]2CCCC[C@@H]2[C@H]1C(=O)[C@H]3[C@H]4[C@@]5([C@@H](CCN5C3=O)C(=O)O4)O,"['ucs 1025a', 'ucs-1025a']",[{'target': 'telomerase'}],ucs1025a,['pubchem:11710200'],"['NMR', 'Mass spectrometry', 'X-ray']",,359.1732728999999,C20H25NO5
0,,,,CCC(=O)N[C@@H]([C@@H](C(C)C)O)C(=O)O[C@@H]([C@H]1C(=O)N([C@H](C(=O)O[C@@H]([C@@H](C(=O)O[C@@H](C(=O)N(C(=C)C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)C)C)C)C)CC2=CC=CC=C2)NC(=O)C)C(C)C)[C@@H](C)OC)C)C(C)C,,,FR900359,['pubchem:14101198'],,,1001.5321147,C49H75N7O15
0,,['Cytotoxic'],,,,,sipanmycin,,['NMR'],,-1.0,C46H71N3O8
0,,,,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,,,desferrioxamine,['pubchem:2973'],,,560.3533624959999,C25H48N6O8
0,,,,CCC(C)C1=CC(O)=C(CC)C(=O)O1,,,germicidin,['npatlas:10967'],,,196.109944372,C11H16O3
0,,,,C[C@@H]1[C@H](OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C,,,antimycin,['pubchem:54680783'],,,250.084123548,C13H14O5
0,,,,,,,isorenieratene,,,,,
0,,,,C\C=C(/C)\C=C\C(=O)N[C@@H]([C@H](C)C1=CC=CC=C1)C(=O)O[C@H](C)[C@@H](C)C(O)=O,,,jomthonic acid A,['npatlas:10628'],,,387.20457302799997,C22H29NO5
