,,0,chem_acts,chem_moieties,chem_struct,chem_synonyms,chem_targets,compound,database_id,evidence,mass_spec_ion_type,mol_mass,molecular_formula,Unnamed: 0,ncbi_tax_id,organism_name
mibig_json_2.0/BGC0001350.json,0,,,,[H][C@@]12C[C@@]([H])(OC(=O)\C=C(/C)\C=C\C[C@@H](O)CC(=C)\C=C(C)\C1)[C@](C)(O2)[C@@H](O)\C=C(/C)C[C@H]1OC(C)(C)O[C@@H](C[C@H]2OC(C)(C)O[C@@H](C[C@H](CC(=C)C(\OC)=C/Br)OC(=O)CCCCCCCCCCCCCCC)[C@H]2C)C1(C)C,,,phormidolide,"['npatlas:4201', 'pubchem:101209503']",,,1156.6789408999998,C65H105BrO12,1435,1798139,Leptolyngbya sp. ISBN3-Nov-94-8
mibig_json_2.0/BGC0001356.json,0,,,,,,,paeninodin,,,,,,1069,1131935,Paenibacillus dendritiformis C454
mibig_json_2.0/BGC0001357.json,0,,,,C[C@H]1CCCCC(CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCCC(CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@@H]1OC(N)=O,,,carbamidocyclophane A,"['npatlas:9092', 'pubchem:16215902']",,,806.2634274080002,C38H54Cl4N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,1,,,,C[C@H]1CCCCC(CCCCCl)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCCC(CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@@H]1OC(N)=O,,,carbamidocyclophane B,"['npatlas:3410', 'pubchem:16215903']",,,772.3023997600001,C38H55Cl3N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,2,,,,CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C(C(CCCC(Cl)Cl)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane C,"['npatlas:17958', 'pubchem:16216030']",,,738.341372112,C38H56Cl2N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,3,,,,CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C(C(CCCCCl)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane D,"['npatlas:17132', 'pubchem:16216031']",,,704.3803444640001,C38H57ClN2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,4,,,,CCCCC1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C(C(CCCC)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane E,"['npatlas:16180', 'pubchem:16216032']",,,670.4193168160001,C38H58N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,5,,,,C[C@H]1CCCC[C@H](CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCC[C@H](CCCC(Cl)Cl)C2=C(O)C=C(C=C2O)[C@@H]1O,,,carbamidocyclophane F,"['npatlas:6200', 'pubchem:102126547']",,,763.2576137560002,C37H53Cl4NO7,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,6,,,,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC([H])[H])CCCC[C@H](C)[C@@H](O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane H,,,,627.413503164,C37H57NO7,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,7,,,,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC([H])Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane M,,,,748.3298288840001,C38H57BrN2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,8,,,,[H]C(Br)CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC([H])Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane N,,,,826.2403409520001,C38H56Br2N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,9,,,,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane O,,,,826.2403409520001,C38H56Br2N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,10,,,,[H]C(Br)CCC[C@H]1CCCC[C@H](C)[C@@H](OC(N)=O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane P,,,,904.1508530200001,C38H55Br3N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,11,,,,C[C@H]1CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@@H]1OC(N)=O,,,carbamidocyclophane Q,,,,982.0613650880001,C38H54Br4N2O8,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,12,,,,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](O)C2=CC(O)=C([C@@H](CCCC([H])Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane R,,,,705.3240152320001,C37H56BrNO7,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,13,,,,[H]C([H])CCC[C@H]1CCCC[C@H](C)[C@@H](O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane S,,,,783.2345273000001,C37H55Br2NO7,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,14,,,,[H]C(Br)CCC[C@H]1CCCC[C@H](C)[C@@H](O)C2=CC(O)=C([C@@H](CCCC(Br)Br)CCCC[C@H](C)[C@@H](OC(N)=O)C3=CC(O)=C1C(O)=C3)C(O)=C2,,,carbamidocyclophane T,,,,861.1450393680002,C37H54Br3NO7,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001357.json,15,,,,C[C@H]1CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@H](OC(N)=O)[C@@H](C)CCCC[C@H](CCCC(Br)Br)C2=C(O)C=C(C=C2O)[C@@H]1O,,,carbamidocyclophane U,,,,939.0555514360001,C37H53Br4NO7,1327,1510471,Nostoc sp. CAVN2
mibig_json_2.0/BGC0001358.json,0,,,,CCC(C)/C=C/C(=O)N1CC(CC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C(C(C)C)O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)NC(C)CN(C)C)C,,,leucinostatin A,['pubchem:5477807'],,,1217.8362826119996,C62H111N11O13,576,33203,Purpureocillium lilacinum
mibig_json_2.0/BGC0001358.json,1,,,,CCC(C)/C=C/C(=O)N1CC(CC1C(=O)NC(CC(C)CC(CC(=O)CC)O)C(=O)NC(C(C(C)C)O)C(=O)NC(C)(C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NCCC(=O)NC(C)CNC)C,,,leucinostatin B,['pubchem:6440573'],,,1203.8206325479998,C61H109N11O13,576,33203,Purpureocillium lilacinum
mibig_json_2.0/BGC0001360.json,0,,,,Cc1c(c(n2c(cnc2c1Br)CSCCO)C)Br,,,mycophenolic acid,,,,391.91935826799994,C12H14Br2N2OS,1023,1365484,Penicillium roqueforti FM164
mibig_json_2.0/BGC0001361.json,0,,,,C[C@@H]1C(=C)[C@@H]([C@@]2(C([C@]1(C(=C2C)C)C)C)C)C,,,sodorifen,['pubchem:46187193'],,,218.203450832,C16H26,1353,682634,Serratia plymuthica 4Rx13
mibig_json_2.0/BGC0001362.json,0,,,,C1=CC(=O)C(=C2C(=C1)SS2)C(=O)O,,,tropodithietic acid,['pubchem:44632924'],,,211.960185988,C8H4O3S2,520,391619,Phaeobacter inhibens DSM 17395
mibig_json_2.0/BGC0001363.json,0,,,,,,,ralsolamycin,,,,,,924,267608,Ralstonia solanacearum GMI1000
mibig_json_2.0/BGC0001364.json,0,,,,,,,cinnamycin B,,,,,,167,1120936,Actinomadura atramentaria DSM 43919
mibig_json_2.0/BGC0001365.json,0,,,,,,,clapurines,,,,,,317,1111077,Claviceps purpurea 20.1
mibig_json_2.0/BGC0001366.json,0,,,,CC1=CC(O)=CC2=C1C1OC(C)(CC3=C1C(O)=C1C(=O)C4=C(C=C(O)C=C4O)C(C)(C)C1=C3)O2,,,BE-24566B,"['npatlas:1814', 'pubchem:9868865']",,,460.1522031079999,C27H24O7,1638,1840610,Streptomyces sp. FJS31-2
mibig_json_2.0/BGC0001366.json,1,,,,CC1=CC(O)=C(Cl)C2=C1C1OC(C)(CC3=C1C(O)=C1C(=O)C4=C(C(Cl)=C(O)C=C4O)C(C)(C)C1=C3)O2,,,zunyimycin A,,,,528.0742584039999,C27H22Cl2O7,1638,1840610,Streptomyces sp. FJS31-2
mibig_json_2.0/BGC0001367.json,0,,,,CC(C\C(C)=C\C=C\C(C)NC(=O)C1=CC=CC=C1)C=C,,,haliamide,,,,283.19361442,C19H25NO,1701,502025,Haliangium ochraceum DSM 14365
mibig_json_2.0/BGC0001368.json,0,,,,[H][C@@]1(CCCN1)[C@H](NC(=O)[C@]1(C)COC(=N1)C1=CN(C)C2=CC(Cl)=CC(O)=C12)C(=O)NC(C)(CO)C(O)=O,,,JBIR-126,['npatlas:16046'],,,535.1833759799999,C24H30ClN5O7,52,1463851,Streptomyces sp. NRRL F-4474
mibig_json_2.0/BGC0001369.json,0,,,,NC(=O)\C=C\C=C\C1C=CC2C=CC3OC(\C=C\C=C\C=C\C(O)=O)C1C23,,,metatricycloene,,,,365.162708216,C22H23NO4,441,77133,uncultured bacterium
mibig_json_2.0/BGC0001370.json,0,,,,CCCC1OC1C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@H](C(O)CON)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)C1=CC=C(O)C=C1,,,lipopeptide 8D1-1,,,,1502.5473833639996,C66H82N14O27,1654,1928,Streptomyces rochei
mibig_json_2.0/BGC0001370.json,1,,,,CCCC(O)C(O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(=O)N[C@@H](CC(O)=O)C(=O)NCC(=O)N[C@H](C(O)CON)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O)C1=CC=C(O)C=C1,,,lipopeptide 8D1-2,,,,1520.5579480479998,C66H84N14O28,1654,1928,Streptomyces rochei
mibig_json_2.0/BGC0001371.json,0,,,,CCCCC/C=C\C/C=C\CCCCCCCC(=O)N[C@H]1C[C@H]([C@H](NC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)[C@@H]([C@H](C4=CC=C(C=C4)O)O)O)[C@@H](C)O)C)O)O)O,,,echinocandin B,['pubchem:9898144'],,,1059.5739795120003,C52H81N7O16,1688,1160106,Aspergillus nidulans NRRL 8112
mibig_json_2.0/BGC0001372.json,0,,,,CC1(CCC(OC1)(C)/C=C/C2=C(C3=C(C=C2)NC(=O)C(C3(C4=CC=C(C=C4)OC)O)OC)O)C,,,penigequinolone A,['pubchem:42602890'],,,467.230788,C27H33NO6,160,293382,Penicillium thymicola
mibig_json_2.0/BGC0001373.json,0,,,,C[C@@H]1CC[C@@H]2[C@@H]1C[C@@]3([C@@H]4C[C@]2([C@]3(C(=C4)C(C)C)C(=O)O)C=O)CO[C@H]5[C@H]([C@@H]([C@@H]([C@H](O5)C)OC)O)O,,,sordarin,['pubchem:485851'],,,492.27231823999983,C27H40O8,333,573841,Sordaria araneosa
mibig_json_2.0/BGC0001374.json,0,,,,NC(=O)C1=CC2=C(NC3=C2C=CC(Cl)=C3)S1,,,thienodolin,"['npatlas:17595', 'pubchem:442119']",,,249.996761524,C11H7ClN2OS,505,1887,Streptomyces albogriseolus
mibig_json_2.0/BGC0001375.json,0,,,,CC(=C)[C@@H]1[C@@H]([C@@H]2[C@@]3(O2)[C@@H](O1)CC[C@]4([C@]3(CC[C@@H]5[C@@]4(C6=C7[C@H]5OC([C@H]8C[C@H]9[C@@]8(C1=C7C(=CC(=C1CC9=C)Cl)N6)O)(C)C)C)O)C)O,,,penitrem A,['pubchem:6610243'],,,633.285715808,C37H44ClNO6,936,69488,Penicillium simplicissimum
mibig_json_2.0/BGC0001375.json,1,,,,[H][C@]12C[C@@]3([H])[C@@]1([H])C1=C(CC2=C)C=CC2=C1C1=C(N2)[C@@]2(C)[C@@]([H])(CC[C@@]4(O)[C@@]56O[C@@H]5[C@@H](O)[C@H](O[C@@]6([H])CC[C@]24C)C(C)=C)[C@]1([H])OC3(C)C,,,penitrem B,"['npatlas:3988', 'pubchem:3084087']",,,583.3297735399998,C37H45NO5,936,69488,Penicillium simplicissimum
mibig_json_2.0/BGC0001375.json,2,,,,CC(=C)C1OC2CCC3(C)C4(C)C(CCC3(O)C2=CC1O)C1OC(C)(C)C2CC3C2C2=C(CC3=C)C(Cl)=CC3=C2C1=C4N3,,,penitrem C,"['npatlas:5425', 'pubchem:76316105']",,,601.2958865679999,C37H44ClNO4,936,69488,Penicillium simplicissimum
mibig_json_2.0/BGC0001375.json,3,,,,[H][C@]12C[C@@]3([H])[C@@]1([H])C1=C4C(NC5=C4[C@@]([H])(OC3(C)C)[C@]3([H])CC[C@@]4(O)C6=C[C@@H](O)[C@H](O[C@@]6([H])CC[C@]4(C)[C@@]53C)C(C)=C)=CC=C1CC2=C,,,penitrem D,"['npatlas:18451', 'pubchem:3035208']",,,567.33485892,C37H45NO4,936,69488,Penicillium simplicissimum
mibig_json_2.0/BGC0001375.json,4,,,,[H][C@]12C[C@@]3([H])[C@@]1(O)C1=C(CC2=C)C=CC2=C1C1=C(N2)[C@@]2(C)[C@@]([H])(CC[C@@]4(O)[C@@]56O[C@@H]5[C@@H](O)[C@H](O[C@@]6([H])CC[C@]24C)C(C)=C)[C@]1([H])OC3(C)C,,,penitrem E,"['npatlas:17969', 'pubchem:3086087']",,,599.3246881599999,C37H45NO6,936,69488,Penicillium simplicissimum
mibig_json_2.0/BGC0001375.json,5,,,,[H][C@]12C[C@@]3([H])[C@@]1([H])C1=C(CC2=C)C(Cl)=CC2=C1C1=C(N2)[C@@]2(C)[C@@]([H])(CC[C@@]4(O)[C@@]56O[C@@H]5[C@@H](O)[C@H](O[C@@]6([H])CC[C@]24C)C(C)=C)[C@]1([H])OC3(C)C,,,penitrem F,"['npatlas:5947', 'pubchem:3086086']",,,617.2908011879999,C37H44ClNO5,936,69488,Penicillium simplicissimum
mibig_json_2.0/BGC0001376.json,0,,,,COC1=C2C(O)CC3=CC4=C(C(=O)OC(C)C4)C(O)=C3C2=C(O)C2=C1C(=O)C1=C(C=CC=C1O)C2=O,,,WS79089A,['npatlas:8064'],,,488.11073221999993,C27H20O9,1038,683272,Streptosporangium sp. FXJ7.131
mibig_json_2.0/BGC0001376.json,1,,,,COC1=C2[C@@H](CC3=C(C(O)=C4C(=O)O[C@H](C)CC4=C3)C2=C(O)C2=C1C(=O)C1=C(O)C=CC=C1C2=O)OC(C)=C,,,hexaricin B,,,,528.1420323479999,C30H24O9,1038,683272,Streptosporangium sp. FXJ7.131
mibig_json_2.0/BGC0001376.json,2,,,,COC1=C2CCC3=C(C(O)=C4C(=O)O[C@@H](C)CC4=C3)C2=C(O)C2=C1C(=O)C1=C(O)C=CC=C1C2=O,,,hexaricin C,,,,472.1158175999999,C27H20O8,1038,683272,Streptosporangium sp. FXJ7.131
mibig_json_2.0/BGC0001377.json,0,,,,CC(O)[C@@]12O[C@@]11[C@H](O)C#C\C=C/C#C[C@@H]2NC2=C1C=C(O)C1=C2C(=O)C2=CC=CC=C2C1=O,,,uncialamycin,"['npatlas:1771', 'pubchem:16744765']",,,439.10558726399995,C26H17NO6,1345,1048205,Streptomyces uncialis
mibig_json_2.0/BGC0001378.json,0,,,,,,,tiancimycin,,,,,,618,1703937,Streptomyces sp. CB03234
mibig_json_2.0/BGC0001379.json,0,,,,[H][C@]12N\C(N[C@]1([H])C(=O)N(C)CC2O)=N/[C@@H]1OC(CO)[C@H](OC(N)=O)[C@H](O)C1N(C)C(=O)CNC=N,,,BD-12,,,,486.21865992,C18H30N8O8,821,285500,Streptomyces luteocolor
mibig_json_2.0/BGC0001380.json,0,,,,,,,salecan,,,,,,800,700516,Agrobacterium sp. ZX09
mibig_json_2.0/BGC0001381.json,0,,,,[H][C@]12C[C@H](O)[C@@H](O)[C@](O)(CC(O)C(C)CCC(O)CC(O)CC(O)C\C=C\C(=O)OC(C(C)C(O)C(C)C(O)C(C)C(C)O[C@@H]3C[C@@H](OC(=O)CCCC)[C@@H](O)[C@@H](C)O3)C(C)C3OC3C(O)CCCC(CC(O)C1)OC(=O)CC(O)=O)O2,,,brasilinolide A,"['npatlas:19615', 'pubchem:6438451']",,,1166.644804016,C57H98O24,630,455432,Nocardia terpenica
mibig_json_2.0/BGC0001381.json,1,,,,CCCCC(C(=O)OC)C(=O)OC1CCCC(O)C2OC2C(C)C(OC(=O)\C=C/CC(O)CC(O)CC(O)CCC(C)C(O)C[C@]2(O)O[C@@H](C[C@H](O)[C@H]2O)CC(O)C1)C(C)C(O)C(C)C(O)C(C)C(C)OC1CC(OC)C(OC)C(C)O1,,,brasilinolide B,"['npatlas:6183', 'pubchem:70678686']",,,1180.696839588,C59H104O23,630,455432,Nocardia terpenica
mibig_json_2.0/BGC0001381.json,2,,,,[H][C@@]12O[C@@]1([H])[C@H](C)[C@H](OC(=O)\C=C\C[C@H](O)C[C@H](O)C[C@@H](O)CC[C@@H](C)[C@H](O)C[C@]1(O)O[C@@]([H])(C[C@H](O)[C@H]1O)C[C@@H](O)C[C@H](O)CCC[C@@H]2O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)O[C@H]1C[C@H](O)[C@H](O)[C@H](C)O1,,,brasilinolide C,['npatlas:2229'],,,996.5868952160001,C49H88O20,630,455432,Nocardia terpenica
mibig_json_2.0/BGC0001383.json,0,,,,CC1CCC\C=C/C=C/C(O)CC(O)C\C=C/C=C/C(O)C\C=C\C=C/C(=O)O1,,,macrolactin H,['npatlas:18354'],,,402.2406241879999,C24H34O5,1146,86667,Jeotgalibacillus marinus
mibig_json_2.0/BGC0001383.json,1,,,,C[C@@H]1CCC\C=C\C=C\[C@H](O)C[C@@H](O)C\C=C/C=C/[C@H](C\C=C\C=C/C(=O)O1)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,,macrolactin B,['npatlas:16643'],,,564.2934476079998,C30H44O10,1146,86667,Jeotgalibacillus marinus
mibig_json_2.0/BGC0001383.json,2,,,,CC1CCC/C=C/C=C/C(CC(C/C=C\C=C\C(C/C=C/C=C\C(=O)O1)O)O)OC2C(C(C(C(O2)CO)O)O)O,,,macrolactin 1c,['pubchem:23426102'],,,564.2934476079997,C30H44O10,1146,86667,Jeotgalibacillus marinus
mibig_json_2.0/BGC0001383.json,3,,,,C[C@@H]1CCC\C=C\C=C\C(=O)C[C@@H](O)C\C=C/C=C/[C@@H](O)C\C=C\C=C/C(=O)O1,,,macrolactin E,['npatlas:8986'],,,400.2249741239999,C24H32O5,1146,86667,Jeotgalibacillus marinus
mibig_json_2.0/BGC0001384.json,0,,,,C[C@@H]1OC(CC[C@@H]1O[C@@H]1O[C@@H](C)C(=O)C=C1)O[C@@H]1[C@@H](C)O[C@H](C[C@H]1O)C1=C(O)C2=C(C=C1)C(=O)C1=C(C=C[C@]3(O)C[C@@](C)(CC(=O)[C@]13O)O[C@@H]1O[C@@H](C)C(=O)C=C1)C2=O,,,saprolmycin E,"['npatlas:13794', 'pubchem:102200780']",,,820.2942354560001,C43H48O16,1829,1112731,Streptomyces sp. TK08046
mibig_json_2.0/BGC0001386.json,0,,,,COC1C2=COC(CO)=C2C(=O)C2=C(O)C(OC)=C(O)C=C12,,,JBIR-76,,,,306.073952788,C15H14O7,433,1799151,Streptomyces sp. RI-77
mibig_json_2.0/BGC0001386.json,1,,,,[H]CC1=C2C(=CO1)C(OC)C1=CC(O)=C(OC)C(O)=C1C2=O,,,JBIR-77,,,,290.079038168,C15H14O6,433,1799151,Streptomyces sp. RI-77
mibig_json_2.0/BGC0001387.json,0,,,,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@](F)(COS(N)(=O)=O)[C@@H](O)[C@H]1O,,,nucleocidin,"['npatlas:11799', 'pubchem:72299']",,,364.06013135599994,C10H13FN6O6S,44,67282,Streptomyces calvus
mibig_json_2.0/BGC0001388.json,0,,,,,,,gassericin E,,,,,,1705,1596,Lactobacillus gasseri
mibig_json_2.0/BGC0001389.json,0,,,,,,,cichopeptin,,,,,,1641,36746,Pseudomonas cichorii
mibig_json_2.0/BGC0001390.json,0,,,,CC1=CC(=C(C(=C1C=O)O)C/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O,,,LL-Z1272beta,['pubchem:10405997'],,,356.23514488399996,C23H32O3,453,80385,Stachybotrys bisbyi
mibig_json_2.0/BGC0001391.json,0,,,,,,,thusin,,,,,,30,180865,Bacillus thuringiensis serovar rongseni
mibig_json_2.0/BGC0001392.json,0,,,,,,,pinensins,,,,,,1811,485918,Chitinophaga pinensis DSM 2588
mibig_json_2.0/BGC0001393.json,0,,,,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C2N[C@@H](CS2)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CC3=CNC4=CC=CC=C43)C(C)C)C(C)C)C(C)C)C(C)C,,,lugdunin,"['pubchem:121596231', 'chemspider:57427231']",,,782.4513027040001,C40H62N8O6S,1534,1034809,Staphylococcus lugdunensis N920143
mibig_json_2.0/BGC0001394.json,0,,,,C[C@@H](CO)NC(=O)C(\C)=C\C=C\C=C\C=C\C(\C)=C\[C@@H](C)[C@@H](O)C(\C)=C\[C@@H](C)CCC1=CC=CC=C1,,,phenalamide A2,['npatlas:18050'],,,491.3399443,C32H45NO3,1229,1278073,Myxococcus stipitatus DSM 14675
mibig_json_2.0/BGC0001395.json,0,,,,CCCCCCCCCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)[C@H]([C@H]6C(=O)N[C@H](C7=CC(=CC(=C7C8=C(C=CC(=C8)[C@H](C(=O)N6)NC(=O)[C@@H]4NC(=O)[C@@H]9C1=CC(=CC(=C1)O)OC1=C(C=CC(=C1)[C@H](C(=O)N[C@H](CC1=CC(=C(O3)C=C1)Cl)C(=O)N9)N)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)C(=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)Cl)CO)O)O,,,teichomycin,['pubchem:16131923'],,,1877.5565819239982,C88H97Cl2N9O33,1167,1867,Actinoplanes teichomyceticus
mibig_json_2.0/BGC0001396.json,0,,,,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,,,aldgamycin J,,,,732.39322122,C36H60O15,814,1846204,Streptomyces sp. A1(2016)
mibig_json_2.0/BGC0001396.json,1,,,,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)C(C)CC(C)C(O[C@@H]3O[C@H](C)C[C@](O)([C@H](C)O)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,,,aldgamycin K,,,,716.3983066,C36H60O14,814,1846204,Streptomyces sp. A1(2016)
mibig_json_2.0/BGC0001396.json,2,,,,CO[C@@H]1[C@H](O)[C@@H](C)O[C@@H](OCC2C3OC3CCC(=O)[C@@](C)(O)CC(C)C(O[C@@H]3O[C@H](C)C[C@@]4(OC(=O)O[C@H]4C)[C@H]3O)C(C)\C=C\C(=O)OC2C)[C@@H]1OC,,,aldgamycin P,,,,758.3724857760001,C37H58O16,814,1846204,Streptomyces sp. A1(2016)
mibig_json_2.0/BGC0001396.json,3,,,,C[C@@H]1C[C@]2([C@@H](OC(=O)O2)C)[C@H]([C@@H](O1)OC3C(CC(C(=O)CCC4C(O4)C(C(OC(=O)/C=C/C3C)C)CO[C@H]5[C@@H]([C@@H]([C@@H]([C@H](O5)C)O)OC)OC)C)C)O,,,aldgamycin E,['pubchem:102425548'],,,742.377571156,C37H58O15,814,1846204,Streptomyces sp. A1(2016)
mibig_json_2.0/BGC0001397.json,0,,,,CC1([C@H]([C@H]([C@H]([C@@H](O1)O[C@]23C=CC=C2C#C/C/4=C\C#C[C@H]3OC5=C(C=C(C=C5Cl)[C@H](CC(=O)OC[C@@H]4OC(=O)C6=CC(=CC7=C6NC(=O)C(=C)O7)OC)N)O)O)O)N(C)C)C,,,lidamycin,['pubchem:9962646'],,,843.2406160840001,C43H42ClN3O13,612,1172567,Streptomyces globisporus C-1027
mibig_json_2.0/BGC0001399.json,0,,,,[H][C@@](CC(C)C)(NC(=O)[C@]([H])(CCC(N)=O)NC(=O)[C@]([H])(CC(N)=O)NC(=O)C[C@H](O)CCCCCCCCC)C=O,,,fellutamide B,"['npatlas:14580', 'pubchem:9829143']",,,555.363198908,C27H49N5O7,1039,227321,Aspergillus nidulans FGSC A4
mibig_json_2.0/BGC0001400.json,0,,,,C[C@@H]1[C@]([C@H]([C@](O1)(C)/C=C(\C)/C=C/C=C/C=C/C2=C(C(=CC(=O)O2)OC)C)O)(C)O,,,citreoviridin,['pubchem:6436023'],,,402.2042386799999,C23H30O6,826,341663,Aspergillus terreus NIH2624
