,compounds,ncbi_tax_id,organism_name,file
887,"[{'chem_struct': 'CC(C)(C#N)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O', 'chem_synonyms': ['LINAMARIN', 'Phaseolunatin', '554-35-8', 'UNII-H3V9RP3WLO', '2-(beta-D-Glucopyranosyloxy)-2-methylpropanenitrile', 'HSDB 3507', 'alpha-Hydroxyisobutyronitrile-beta-D-glucose', 'H3V9RP3WLO', '1-cyano-1-methylethyl beta-D-glucoside', 'BRN 0019237', '2-(beta-D-Glucopyranosyloxy)isobutyronitrile', 'CHEBI:16441', 'Propanenitrile, 2-(beta-D-glucopyranosyloxy)-2-methyl-', 'Manihotoxin', 'Linamarin min. 99%', 'Spectrum_001946', 'SpecPlus_000936', 'AC1L1WOH', 'Spectrum2_001972', 'Spectrum3_001622', 'Spectrum4_001668', 'Spectrum5_000575', 'SCHEMBL42021', 'BSPBio_003283', 'KBioGR_002195', 'KBioSS_002500', '5-17-07-00397 (Beilstein Handbook Reference)', 'DivK1c_007032', 'SPECTRUM1504124', 'SPBio_002123', 'BICL4127', 'CHEMBL3039425', 'DTXSID8052857', 'CTK8G0586', 'KBio1_001976', 'KBio2_002492', 'KBio2_005060', 'KBio2_007628', 'KBio3_002503', 'ZINC3984017', 'CCG-39428', 'MFCD00036209', 'AKOS030242445', 'SDCCGMLS-0066829.P001', 'NCGC00178164-01', 'alpha-Hydroxyisobutyronitrile beta-D-glucose', 'LS-120874', 'FT-0608720', 'C01594', '2-beta-d-glucopyranosyloxy-2-methylpropanenitrile', '2-(|A-D-Glucopyranosyloxy)-2-methylpropionitrile', 'C-51988', 'SR-05000002494', '2-(|A-D-Glucopyranosyloxy)-2-methyl-propanenitrile', '2-(beta-D-Glucopyranosyloxy)-2-methylpropionitrile', 'alpha-Hydroxyisobutyronitrile beta-D-glucopyranoside', 'SR-05000002494-1', 'W-203090', '2-(beta-D-Glucopyranosyloxy)-2-methyl-Propanenitrile', '2-(b-D-Glucopyranosyloxy)-2-methylpropanenitrile, 9CI', 'alpha-Hydroxyisobutyronitrile beta-D-glucopyranoside, >=98.0% (HPLC)', '2-methyl-2-((2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yloxy)propanenitrile', '2-methyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxypropanenitrile', '2-methyl-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}propanenitrile'], 'compound': 'linamarin', 'mol_mass': 247.105587264, 'molecular_formula': 'C10H17NO6'}, {'compound': 'lotaustralin'}]",3983,Manihot esculenta,mibig_json_2.0/BGC0001318.json
1050,[{'compound': 'monoterpenes-diterpenes'}],62890,Solanum habrochaites,mibig_json_2.0/BGC0001321.json
948,"[{'chem_struct': 'CC(=CCCC(C)(C(=O)CC[C@@]1(C2CC3C1(C3C2)C)C)O)C', 'compound': 'lycosantalonol', 'database_id': ['pubchem:101900499'], 'mol_mass': 304.240230264, 'molecular_formula': 'C20H32O2'}]",4081,Solanum lycopersicum,mibig_json_2.0/BGC0001322.json
493,[{'compound': 'monoterpenes-diterpenes'}],28526,Solanum pennellii,mibig_json_2.0/BGC0001323.json
344,[{'compound': 'monoterpenes-diterpenes'}],4084,Solanum pimpinellifolium,mibig_json_2.0/BGC0001324.json
140,"[{'chem_struct': 'CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3', 'compound': 'noscapine', 'database_id': ['pubchem:275196'], 'mol_mass': 413.14745207599987, 'molecular_formula': 'C22H23NO7'}]",3469,Papaver somniferum,mibig_json_2.0/BGC0001325.json
1665,"[{'chem_struct': 'CC(C)CCCCCCCCCCCC(C)C1OC(=O)C(NC(=O)CN(C)C(=O)\\C=C/C(=C)NC(=O)C1C)C(O)C(N)=O', 'compound': 'rakicidin A', 'database_id': ['npatlas:19491'], 'mol_mass': 606.399250068, 'molecular_formula': 'C32H54N4O7'}, {'chem_struct': 'CC(C)CCCCCCCCCCCCC(C)C1OC(=O)C(NC(=O)CN(C)C(=O)\\C=C/C(=C)NC(=O)C1C)C(O)C(N)=O', 'compound': 'rakicidin B', 'database_id': ['npatlas:12160'], 'mol_mass': 620.414900132, 'molecular_formula': 'C33H56N4O7'}]",47872,Micromonospora purpureochromogenes,mibig_json_2.0/BGC0001327.json
475,"[{'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['MCBG_00130']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['MCBG_00137']}], 'chem_struct': 'CN(CC(N[C@@H]([C@@H](C(N)=O)O)C(OC([C@H](C)CCCCCCCCCCCC(C)C)[C@H](C)C(N1)=O)=O)=O)C(/C=C/C1=C)=O', 'compound': 'rakicidin A', 'evidence': ['NMR', 'Mass spectrometry', 'Total synthesis'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 606.399250068, 'molecular_formula': 'C32H54N4O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['MCBG_00130']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['MCBG_00137']}], 'chem_struct': 'CN(CC(N[C@@H]([C@@H](C(N)=O)O)C(OC([C@H](C)CCCCCCCCCCCCC(C)C)[C@H](C)C(N1)=O)=O)=O)C(/C=C/C1=C)=O', 'compound': 'rakicidin B', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 620.414900132, 'molecular_formula': 'C33H56N4O7'}]",457406,Micromonospora sp. M42,mibig_json_2.0/BGC0001328.json
18,"[{'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'CN(CC(N[C@@H]([C@@H](C(N)=O)O)C(OC([C@H](C)CCCCCC)[C@H](C)C(N1)=O)=O)=O)C(/C=C/C1=C)=O', 'compound': 'rakicidin D', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 494.2740495559999, 'molecular_formula': 'C24H38N4O7'}]",68228,Streptomyces lilacinus,mibig_json_2.0/BGC0001329.json
1714,"[{'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'CC1C(OC(=O)CN(C(=O)/C=C/C(=C)NC(=O)CNC(=O)C(C1=O)(C)O)C)CCCCCCCCCCC(C)C', 'compound': 'BE-43547A1', 'database_id': ['pubchem:9959574'], 'evidence': ['NMR', 'Mass spectrometry', 'Total synthesis'], 'mol_mass': 563.357050908, 'molecular_formula': 'C30H49N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547A2', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 563.357050908, 'molecular_formula': 'C30H49N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCC(C)CC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547B1', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 577.372700972, 'molecular_formula': 'C31H51N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547B2', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 577.372700972, 'molecular_formula': 'C31H51N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547B3', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 577.372700972, 'molecular_formula': 'C31H51N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547C1', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 591.388351036, 'molecular_formula': 'C32H53N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate'}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547C2', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 591.388351036, 'molecular_formula': 'C32H53N3O7'}]",1661387,Micromonospora sp. RV43,mibig_json_2.0/BGC0001330.json
1627,"[{'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['WP_019032754.1']}, {'moiety': 'Lipid', 'subcluster': ['WP_019032757.1']}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547A1', 'evidence': ['NMR', 'Mass spectrometry', 'Total synthesis'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 563.357050908, 'molecular_formula': 'C30H49N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['WP_019032757.1']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['WP_019032754.1']}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547A2', 'evidence': ['NMR', 'Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 563.357050908, 'molecular_formula': 'C30H49N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['WP_019032757.1']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['WP_019032754.1']}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCC(C)CC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547B1', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 577.372700972, 'molecular_formula': 'C31H51N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['WP_019032757.1']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['WP_019032754.1']}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547B2', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 577.372700972, 'molecular_formula': 'C31H51N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['WP_019032757.1']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['WP_019032754.1']}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547B3', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 577.372700972, 'molecular_formula': 'C31H51N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['WP_019032757.1']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['WP_019032754.1']}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCCCC)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547C1', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 591.388351036, 'molecular_formula': 'C32H53N3O7'}, {'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Lipid', 'subcluster': ['WP_019032757.1']}, {'moiety': '4-amido-2,4-pentadienoate', 'subcluster': ['WP_019032754.1']}], 'chem_struct': 'O=C(CNC([C@](O)(C)C1=O)=O)NC(/C=C/C(N(C)CC(O[C@@H](CCCCCCCCCCCCC(C)C)[C@@H]1C)=O)=O)=C', 'compound': 'BE-43547C2', 'evidence': ['Mass spectrometry'], 'mass_spec_ion_type': '[M+H]+', 'mol_mass': 591.388351036, 'molecular_formula': 'C32H53N3O7'}]",1169167,Salinispora arenicola CNR107,mibig_json_2.0/BGC0001331.json
308,"[{'chem_struct': 'CCC[C@@H](C)[C@@H]1[C@H](C(=O)NC(=C)/C=C/C(=O)N[C@H](C(=O)N[C@@H](C(=O)O1)C(C)C)C)CCO', 'compound': 'microtermolide A', 'database_id': ['pubchem:60149579'], 'mol_mass': 451.26823590399994, 'molecular_formula': 'C23H37N3O6'}]",1155718,Streptomyces sp. MspMP-M5,mibig_json_2.0/BGC0001332.json
186,"[{'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Indole group', 'subcluster': ['AEF32092.1']}], 'chem_struct': 'COC1=C2N(C3=CC=CC=C13)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2N(C)C2=CC=C(Cl)C=C12', 'chem_synonyms': ['unii-t7972epw8p', 't7972epw8p'], 'chem_targets': [{'target': 'V-ATPase'}], 'compound': 'BE-54017', 'database_id': ['npatlas:5807', 'pubchem:66575233'], 'evidence': ['NMR', 'Mass spectrometry'], 'mol_mass': 451.093498356, 'molecular_formula': 'C23H18ClN3O5'}]",1047164,uncultured bacterium AB1650,mibig_json_2.0/BGC0001333.json
913,"[{'chem_struct': 'COC1=C2N(C3=C1C=CC=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=C(Cl)C=C2', 'compound': 'caldoniamide A', 'database_id': ['npatlas:11693'], 'mol_mass': 437.077848292, 'molecular_formula': 'C22H16ClN3O5'}, {'chem_struct': 'COC1=C2N(C3=C1C=C(Cl)C=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=C(Cl)C=C2', 'compound': 'cladoniamide B', 'database_id': ['npatlas:3322', 'pubchem:25053151'], 'mol_mass': 471.03887593999997, 'molecular_formula': 'C22H15Cl2N3O5'}, {'chem_struct': 'COC1=C2N(C3=C1C=CC=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=CC=C2', 'compound': 'cladoniamide C7', 'database_id': ['npatlas:7636'], 'mol_mass': 403.11682064400003, 'molecular_formula': 'C22H17N3O5'}, {'chem_struct': 'CNC(=O)[C@@]1(O)N2C3=C(C=CC=C3)C(OC)=C2C2=C(C3=C(N2)C=CC(Cl)=C3)C1=O', 'compound': 'cladoniamide D', 'database_id': ['npatlas:13171', 'pubchem:25053152'], 'mol_mass': 409.082933672, 'molecular_formula': 'C21H16ClN3O4'}, {'chem_struct': 'CNC(=O)[C@@]1(O)N2C3=C(C=C(Cl)C=C3)C(OC)=C2C2=C(C3=C(N2)C=CC(Cl)=C3)C1=O', 'compound': 'cladoniamide E', 'database_id': ['npatlas:2270', 'pubchem:25053149'], 'mol_mass': 443.04396132, 'molecular_formula': 'C21H15Cl2N3O4'}, {'chem_struct': 'CNC(=O)[C@]1(O)C2=C(NC3=C2C=C(Cl)C=C3)C2=C(OC)C3=C(C=CC=C3)N2C1=O', 'compound': 'cladoniamide F', 'database_id': ['npatlas:12664', 'pubchem:25053218'], 'mol_mass': 409.08293367199997, 'molecular_formula': 'C21H16ClN3O4'}, {'chem_struct': 'CNC(=O)[C@]1(O)C2=C(NC3=C2C=C(Cl)C=C3)C2=C(OC)C3=C(C=CC(Cl)=C3)N2C1=O', 'compound': 'cladoniamide G', 'database_id': ['npatlas:18144', 'pubchem:25053150'], 'mol_mass': 443.04396132, 'molecular_formula': 'C21H15Cl2N3O4'}]",1048205,Streptomyces uncialis,mibig_json_2.0/BGC0001334.json
531,"[{'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Indole group', 'subcluster': ['AGI62212.1']}], 'chem_struct': 'O=C1[C@]2(OC)N3C(C4=C([C@]2(OC)C(N1C)=O)C5=CC=C(Cl)C=C5N4)(O)C(C6=CC=C(Cl)C=C63)=O', 'chem_synonyms': ['borregomycin'], 'compound': 'borregomycin A', 'evidence': ['NMR', 'Mass spectrometry'], 'mass_spec_ion_type': 'M-', 'mol_mass': 501.049440624, 'molecular_formula': 'C23H17Cl2N3O6'}, {'chem_struct': 'CN1C(=O)C2(C3=C(C4=C(C2(C1=O)OC)C5=C(N4)C=C(C=C5)Cl)NC6=C3C=CC(=C6)Cl)OC', 'compound': 'borregomycin B', 'database_id': ['pubchem:102196434'], 'mol_mass': 469.05961138400005, 'molecular_formula': 'C23H17Cl2N3O4'}, {'chem_struct': 'CN1C(=O)C2(C3=C(C4=C(C2(C1=O)OC)C5=C(N4)C=C(C=C5)Cl)NC6=C3C=CC(=C6)Cl)O', 'compound': 'borregomycin C', 'database_id': ['pubchem:102196435'], 'mol_mass': 455.04396132000005, 'molecular_formula': 'C22H15Cl2N3O4'}, {'chem_struct': 'CN1C(=O)C2(C3=C(C4=C(C2(C1=O)O)C5=C(N4)C=C(C=C5)Cl)NC6=C3C=CC(=C6)Cl)O', 'compound': 'borregomycin D', 'database_id': ['pubchem:102196436'], 'mol_mass': 441.028311256, 'molecular_formula': 'C21H13Cl2N3O4'}]",77133,uncultured bacterium,mibig_json_2.0/BGC0001335.json
1371,"[{'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Indole group', 'subcluster': ['AHE14639.1']}], 'chem_struct': 'O=C1C2=C(C(C(OC)=O)N1)C3=C(C4=C2C5=CC=CC=C5N4)NC6=CC=CC=C63', 'chem_synonyms': ['erdasporine'], 'compound': 'erdasporine A', 'evidence': ['NMR', 'Mass spectrometry'], 'mass_spec_ion_type': '[M-H]-', 'mol_mass': 369.1113413400001, 'molecular_formula': 'C22H15N3O3'}, {'chem_struct': 'COC(=O)C1=C2C(=CN1)C3=C(C4=C2C5=CC=CC=C5N4)NC6=CC=CC=C63', 'compound': 'erdasporine B', 'database_id': ['pubchem:102584106'], 'mol_mass': 353.11642672000005, 'molecular_formula': 'C22H15N3O2'}, {'chem_struct': 'COC(=O)C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5', 'compound': 'erdasporine C', 'database_id': ['pubchem:102584107'], 'mol_mass': 369.1113413400001, 'molecular_formula': 'C22H15N3O3'}]",77133,uncultured bacterium,mibig_json_2.0/BGC0001336.json
1011,"[{'chem_acts': ['Cytotoxic'], 'chem_moieties': [{'moiety': 'Indole group', 'subcluster': ['AKQ20701.1']}], 'chem_struct': 'O=C1[C@@]2(O)N3C(C4=C([C@@]2(O)C(N1C)=O)C5=CC(Cl)=CC=C5N4)=C(OC)C6=CC(O)=C(Cl)C=C63', 'chem_synonyms': ['lazarimide'], 'compound': 'lazarimide A', 'evidence': ['NMR', 'Mass spectrometry'], 'mass_spec_ion_type': '[M-H]-', 'mol_mass': 487.03379056, 'molecular_formula': 'C22H15Cl2N3O6'}, {'chem_struct': 'COC1=C2N(C3=C1C=CC(Cl)=C3)[C@]1(O)C(=O)N(C)C(=O)[C@]1(O)C1=C2NC2=C1C=C(Cl)C=C2', 'compound': 'lazarimide B', 'mol_mass': 471.03887593999997, 'molecular_formula': 'C22H15Cl2N3O5'}, {'chem_struct': 'O[C@@]12C(=O)NC(=O)[C@]1(O)C1=C(NC3=C1C=C(Cl)C=C3)C1=C2C2=C(N1)C=C(Cl)C=C2', 'compound': 'lazarimide C', 'mol_mass': 427.01266119200005, 'molecular_formula': 'C20H11Cl2N3O4'}]",77133,uncultured bacterium,mibig_json_2.0/BGC0001337.json
787,"[{'chem_acts': ['Cytotoxic'], 'chem_struct': 'C[C@@H]1OC=C2C(O)=C(C(O)=O)C(=O)C(C)=C2[C@H]1C', 'compound': 'citrinin', 'database_id': ['npatlas:14581', 'chemspider:10222475'], 'evidence': ['NMR', 'Mass spectrometry'], 'mol_mass': 250.084123548, 'molecular_formula': 'C13H14O5'}]",89489,Monascus ruber,mibig_json_2.0/BGC0001338.json
651,"[{'chem_acts': ['Antifungal', 'Inhibitor'], 'chem_struct': 'CC[C@H](C)C[C@H](C)\\C=C\\C(=O)O[C@@H]1C[C@]2(CCC(=C)[C@@H](OC(C)=O)[C@H](C)CC3=CC=CC=C3)O[C@@]1(C(O)=O)[C@@](O)([C@H](O2)C(O)=O)C(O)=O', 'chem_synonyms': ['zaragozic acid a'], 'chem_targets': [{'target': 'squalene synthase'}], 'compound': 'squalestatin S1', 'database_id': ['npatlas:11630', 'chemspider:4942838'], 'evidence': ['NMR', 'Mass spectrometry'], 'mol_mass': 674.293841532, 'molecular_formula': 'C35H46O13'}]",1828523,Phoma sp. MF5453,mibig_json_2.0/BGC0001339.json
1114,"[{'chem_struct': 'CCC[C@@H]1CC2=C(C[C@H](CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O', 'compound': 'byssochlamic acid', 'database_id': ['npatlas:4332', 'pubchem:164723', 'chembl:3039421'], 'evidence': ['NMR', 'X-ray'], 'mol_mass': 332.12598835999995, 'molecular_formula': 'C18H20O6'}]",89137,Byssochlamys fulva,mibig_json_2.0/BGC0001340.json
1276,"[{'chem_struct': 'CC(C)[C@@H]1NC(=O)C(C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC1=O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C', 'compound': 'valinomycin', 'database_id': ['npatlas:6953', 'pubchem:3000706'], 'mol_mass': 1110.63116004, 'molecular_formula': 'C54H90N6O18'}]",85336,Rothia nasimurium,mibig_json_2.0/BGC0001341.json
662,"[{'chem_struct': 'C/C=C(\\C)/C=C(\\C)/CC(C)C(C(C1C/C=C\\C=C\\C(CC(C(C2=NC(=CS2)/C=C(/C(=O)O1)\\C)CO)O)O)O)O', 'compound': 'Cmc-thuggacin A', 'database_id': ['pubchem:59317598'], 'mol_mass': 561.2760237159998, 'molecular_formula': 'C30H43NO7S'}, {'chem_struct': 'C/C=C(\\C)/C=C(\\C)/CC(C)C1C(C(C/C=C\\C=C\\C(CC(C(C2=NC(=CS2)/C=C(/C(=O)O1)\\C)CO)O)O)O)O', 'compound': 'Cmc-thuggacin B', 'database_id': ['pubchem:59317595'], 'mol_mass': 561.2760237159998, 'molecular_formula': 'C30H43NO7S'}]",52,Chondromyces crocatus,mibig_json_2.0/BGC0001342.json
766,"[{'chem_struct': '[H][C@@]1(CC2=C(O1)C(C)=N(=O)C1=CC=CC=C21)[C@@](C)(O)CC\\C=C(/C)CCC=C(C)C', 'compound': 'aurachin A', 'database_id': ['npatlas:6692', 'pubchem:6439172'], 'mol_mass': 395.246043916, 'molecular_formula': 'C25H33NO3'}, {'chem_struct': 'CC(C)=CCC\\C(C)=C\\CC\\C(C)=C\\CC1=C(C)NC2=CC=CC=C2C1=O', 'compound': 'aurachin D', 'database_id': ['npatlas:19718', 'pubchem:6124753'], 'mol_mass': 363.25621467599996, 'molecular_formula': 'C25H33NO'}]",675526,Stigmatella aurantiaca Sg a15,mibig_json_2.0/BGC0001343.json
